step,dataset,ood_dataset,model,phase,acc,f1,precision,recall,ap
transfer_ensemble_compare,NF-CICIDS2018-v3.csv,NF-BoT-IoT-v3.csv,Voting,retrain_models,0.0026666666666666666,0.0006680026720106881,0.5,0.00033422459893048126,0.9962823024868437
transfer_ensemble_compare,NF-CICIDS2018-v3.csv,NF-BoT-IoT-v3.csv,Stacking,retrain_models,0.008,0.011295681063122924,0.9444444444444444,0.005681818181818182,0.9976745960451756
transfer_ensemble_compare,NF-CICIDS2018-v3.csv,NF-BoT-IoT-v3.csv,XGBoostStacking,retrain_models,0.07733333333333334,0.13983840894965818,0.995575221238938,0.07520053475935828,0.9979330064720273
transfer_ensemble_compare,NF-CICIDS2018-v3.csv,NF-BoT-IoT-v3.csv,Voting,transfer_retrain_models,0.171,0.2888189877037461,1.0,0.16878342245989306,0.999359184902763
transfer_ensemble_compare,NF-CICIDS2018-v3.csv,NF-BoT-IoT-v3.csv,Stacking,transfer_retrain_models,0.05433333333333333,0.09907907272149889,0.9936305732484076,0.05213903743315508,0.9987287056117232
transfer_ensemble_compare,NF-CICIDS2018-v3.csv,NF-BoT-IoT-v3.csv,XGBoostStacking,transfer_retrain_models,0.7206666666666667,0.8372183372183373,0.9995361781076066,0.7202540106951871,0.9987918734945695
