step,dataset,drift_case,ood_dataset,model,selection_metric,budget_ratio,id_ratio,before_acc,after_acc,acc_gain,before_ap,after_ap,ap_gain
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,random,0.3,0.3,0.2966666666666667,0.8473333333333334,0.5506666666666666,0.16036324646496686,0.20197239013576623,0.041609143670799376
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,random,0.3,0.5,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20113380800869624,0.04077056154372938
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,random,0.3,0.7,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.20214492021208114,0.04178167374711428
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,random,0.3,0.9,0.2966666666666667,0.8483333333333334,0.5516666666666667,0.16036324646496686,0.2015150592180865,0.04115181275311963
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.05,0.1,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.20253976785523195,0.04217652139026509
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.05,0.3,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.20255647334032373,0.04219322687535687
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.05,0.5,0.2966666666666667,0.8483333333333334,0.5516666666666667,0.16036324646496686,0.2025478799519495,0.04218463348698265
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.05,0.7,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.20257385689596244,0.04221061043099558
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.05,0.9,0.2966666666666667,0.8483333333333334,0.5516666666666667,0.16036324646496686,0.20255917546076216,0.0421959289957953
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.1,0.1,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20324751962402454,0.042884273159057684
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.1,0.3,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20324447655897515,0.042881230094008294
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.1,0.5,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20326985729269237,0.04290661082772551
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.1,0.7,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20324554938788467,0.04288230292291781
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.1,0.9,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20323009790448796,0.0428668514395211
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.2,0.1,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.202891108497787,0.042527862032820135
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.2,0.3,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20289080353828837,0.04252755707332151
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.2,0.5,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20284672709917914,0.042483480634212284
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.2,0.7,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20290013730433082,0.04253689083936396
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.2,0.9,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20285877449227094,0.04249552802730408
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.3,0.1,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.19952269853742072,0.03915945207245386
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.3,0.3,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.19950443828979286,0.039141191824826005
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.3,0.5,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.19951397419048764,0.03915072772552078
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.3,0.7,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.1995013353536076,0.03913808888864073
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,uncertainty,0.3,0.9,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.19949703326434703,0.03913378679938018
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.05,0.1,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.2025527267702884,0.04218948030532155
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.05,0.3,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.20253218309347726,0.0421689366285104
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.05,0.5,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.20256354374424657,0.04220029727927971
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.05,0.7,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.20256016019103457,0.04219691372606771
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.05,0.9,0.2966666666666667,0.8483333333333334,0.5516666666666667,0.16036324646496686,0.2025848129868626,0.04222156652189574
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.1,0.1,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20325423719747687,0.042890990732510015
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.1,0.3,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20327436781459277,0.04291112134962591
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.1,0.5,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20323534728824436,0.0428721008232775
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.1,0.7,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20326317482516743,0.04289992836020057
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.1,0.9,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20323979752400628,0.042876551059039425
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.2,0.1,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.20288920654706294,0.04252596008209608
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.2,0.3,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20287966144429026,0.0425164149793234
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.2,0.5,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20285609469891763,0.042492848233950775
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.2,0.7,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20287088106235707,0.04250763459739021
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.2,0.9,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20283400189874312,0.042470755433776264
