step,dataset,model,attack,selection_metric,budget_ratio,id_ratio,before_acc,after_acc,acc_gain
retrain,NF-UNSW-NB15-v3.csv,AE,pgd,random,0.1,0.5,0.8944444444444445,0.9333333333333333,0.03888888888888886
retrain,NF-UNSW-NB15-v3.csv,AE,gdkde,random,0.1,0.5,0.9222222222222223,0.95,0.02777777777777768
retrain,NF-UNSW-NB15-v3.csv,LSTM,pgd,random,0.1,0.5,0.5944444444444444,0.6166666666666667,0.022222222222222254
retrain,NF-UNSW-NB15-v3.csv,LSTM,gdkde,random,0.1,0.5,0.7833333333333333,0.8166666666666667,0.033333333333333326
retrain,NF-UNSW-NB15-v3.csv,DSFANet,pgd,random,0.1,0.5,0.3888888888888889,0.5611111111111111,0.17222222222222222
retrain,NF-UNSW-NB15-v3.csv,DSFANet,gdkde,random,0.1,0.5,0.6888888888888889,0.7,0.011111111111111072
