step,dataset,model,acc,f1,precision,recall,ap
ablation,NF-UNSW-NB15-v3.csv,DSFANet_full,0.99995,0.9997102289191538,1.0,0.9994206257242179,0.9999996645198171
ablation,NF-UNSW-NB15-v3.csv,DSFANet_s_only,0.99935,0.9962242230612838,0.9988351776354106,0.9936268829663963,0.9995344397554344
ablation,NF-UNSW-NB15-v3.csv,DSFANet_t_only,0.9137,0.0,0.0,0.0,0.11445462993612449
ablation,NF-UNSW-NB15-v3.csv,DSFANet_no_attn,0.99995,0.9997102289191538,1.0,0.9994206257242179,1.0
